取引先 ID,法人番号,取引先名,Web サイト,売上（範囲）,アポインターメモ_検索用,,
001Nn000013SfXN,9080401000252,アドバンスシステム株式会社,https://www.advancesystem.co.jp/corporate/profile/,"6: 1,000億円以上",,確認不可,△ 法人番号9080401000252。自社会社概要・Gビズインフォ・官報/公的情報を確認したが、アドバンスシステム株式会社の直近3期売上高を承認ソースで確認できず。https://www.advancesystem.co.jp/corporate/profile/
001Nn000013SfXT,9170001002607,ノーリツ鋼機株式会社,https://www.noritsu.co.jp/company/,"6: 1,000億円以上",,"1,192.23億円（2025年12月期・連結売上収益）","○ 自社株主向けメッセージ。2025年12月期連結売上収益1,192億23百万円。上場親会社のため連結値を採用。https://www.noritsu.co.jp/ir/ir_message/"
001Nn000013SfXj,2010001144900,株式会社アクセライト,https://accelight.co.jp/company/,"6: 1,000億円以上",,確認不可,△ 自社会社概要・Gビズインフォ・公的情報を確認したが、株式会社アクセライトの直近3期売上高を承認ソースで確認できず。https://accelight.co.jp/company/
001Nn000013SfXs,3010001022080,リッチフィールド株式会社,https://rich-field.or.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号3010001022080。自社HP・Gビズインフォ・官報/公的情報を確認したが、リッチフィールド株式会社の直近3期売上高を承認ソースで確認できず。https://rich-field.or.jp/
001Nn000013SfY0,3330001011191,株式会社同仁グローカル,https://www.dojin-glocal.com/company-company,"6: 1,000億円以上",,確認不可,△ 法人番号3330001011191。自社会社概要・Gビズインフォ・官公庁情報を確認したが、株式会社同仁グローカルの直近3期売上高を承認ソースで確認できず。https://www.dojin-glocal.com/company-company
001Nn000013SfYB,4420001014861,株式会社古川建築事務所,http://www.kogawa-act.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号4420001014861。自社HP・Gビズインフォ・官公庁情報を確認したが、株式会社古川建築事務所の直近3期売上高を承認ソースで確認できず。http://www.kogawa-act.jp/
001Nn000013SfYI,5290801023595,株式会社ネクストイノベーション,https://www.nextinv.biz/,"6: 1,000億円以上",,確認不可,△ 法人番号5290801023595。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社ネクストイノベーションの直近3期売上高を承認ソースで確認できず。https://www.nextinv.biz/
001Nn000013SfYP,6013302001394,エンヴィックス有限会社,https://www.envix.co.jp/about/company-profile/,"6: 1,000億円以上",,対象外（有限会社）,× 法人格。直アポ大は株式会社のみ。有限会社のため対象外
001Nn000013SfYU,6120001124937,株式会社環境空間設備,https://kankyo-set.co.jp/,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号6120001124937。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社環境空間設備の直近3期売上高を承認ソースで確認できず。https://kankyo-set.co.jp/
001Nn000013SfYb,6290001008875,株式会社テクニカルビジネス,https://www.technical-group.co.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号6290001008875。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社テクニカルビジネスの直近3期売上高を承認ソースで確認できず。https://www.technical-group.co.jp/
001Nn000013SfYd,6310001000540,株式会社建友社設計,https://kenyusha.co.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号6310001000540。自社HP・Gビズインフォ・官公庁情報を確認したが、株式会社建友社設計の直近3期売上高を承認ソースで確認できず。https://kenyusha.co.jp/
001Nn000013SfYg,7011001001038,アサマ工業株式会社,https://www.asamakougyou.co.jp/company/,"5: 300億円以上~1,000億円未満",✖TOKIUM✖,確認不可,△ 法人番号7011001001038。自社HP・Gビズインフォ・官報/公的情報を確認したが、アサマ工業株式会社の直近3期売上高を承認ソースで確認できず。https://www.asamakougyou.co.jp/company/
001Nn000013SfYh,7011101037766,ｎｍｓホールディングス株式会社,http://www.n-ms.co.jp/,"5: 300億円以上~1,000億円未満",,756.60億円（2026年3月期・連結）,"○ 自社IR業績推移。2026年3月期連結売上高75,660百万円。持株会社のため連結値を採用。https://www.n-ms.co.jp/ir/finance.html"
001Nn000013SfYo,8010001131488,環境改善事業株式会社,https://www.eiecorp.com/company/,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号8010001131488。自社HP・Gビズインフォ・官報/公的情報を確認したが、環境改善事業株式会社の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8010001131488
001Nn000013SfYr,8011601012945,株式会社気象サービス,https://www.weather-service.co.jp/corp_info/,"6: 1,000億円以上",,確認不可,△ 法人番号8011601012945。自社HP・Gビズインフォ・気象庁等の公的情報を確認したが、株式会社気象サービスの直近3期売上高を承認ソースで確認できず。https://www.weather-service.co.jp/corp_info/
001Nn000013SfYx,8490001001726,株式会社西日本科学技術研究所,https://www.ule.co.jp/,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号8490001001726。自社HP・Gビズインフォ・厚労省求人/官公庁情報を確認したが、株式会社西日本科学技術研究所の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8490001001726
001Nn000013SfZ6,1010401090159,株式会社テレビ東京ホールディングス,https://www.txhd.co.jp/corporate/profile/,"6: 1,000億円以上",,"1,649.15億円（2026年3月期・連結）","○ 自社中期経営計画/有報。2025年度実績（2026年3月期）連結売上高1,649億円（有報164,915百万円）。持株会社のため連結可。https://www.txhd.co.jp/ir/plan/"
001Nn000013Sfai,1170001003612,和建技術株式会社,http://www.waken-eng.com/,"6: 1,000億円以上",,確認不可,△ 自社HP・Gビズインフォ・官公庁情報を確認したが、和建技術株式会社の直近3期売上高を承認ソースで確認できず。http://www.waken-eng.com/
001Nn000013Sfb2,3140001098372,株式会社ロアーク,https://www.loarc.co.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号3140001098372。自社HP・Gビズインフォ・公的職場情報を確認したが、株式会社ロアークの直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=3140001098372
001Nn000013SfbD,4160001014665,環境創研株式会社,https://www.kankyosouken.co.jp/,"5: 300億円以上~1,000億円未満",✖TOKIUM✖,確認不可,△ 法人番号4160001014665。自社HP・Gビズインフォ・公的職場/官公庁情報を確認したが、環境創研株式会社の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=4160001014665
001Nn000013SfbO,5070001007413,ダイセーＳＤＣ株式会社,https://www.sdcc.co.jp/company/company.html,"6: 1,000億円以上",,確認不可,△ 法人番号5070001007413。自社HP・Gビズインフォ・厚労省求人情報を確認したが、ダイセーSDC株式会社の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=5070001007413
001Nn000013SfbR,5120001217411,株式会社アウラ,https://www.aurainc.jp,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号5120001217411。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社アウラの直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=5120001217411
001Nn000013SfbV,5290801017390,株式会社グリーナー,https://greener.co.jp/,"6: 1,000億円以上",,確認不可,△ 法人番号5290801017390。自社HP・Gビズインフォ・公的職場情報を確認したが、株式会社グリーナーの直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=5290801017390
001Nn000013SfbX,5480001001291,株式会社ソフィア,https://www.sophia-job.net/,"6: 1,000億円以上",,確認不可,△ 法人番号5480001001291＝徳島市の株式会社ソフィアをGビズインフォで照合。検索上位の岡山県同名法人（売上21.39億円）とは別法人のため不採用。対象法人の直近3期売上高未確認。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=5480001001291
001Nn000013Sfbc,6030001086113,株式会社花園グリーンサービス,https://www.hanazono-green.com/,"5: 300億円以上~1,000億円未満",◆08/25(火)、定時00:00、,確認不可,△ 法人番号6030001086113。自社HP・Gビズインフォを確認。求人/口コミ媒体の2024年売上3.48億円は禁止ソースのため不採用。承認ソース売上高未確認。https://www.hanazono-green.com/
001Nn000013Sfbh,7010601004813,株式会社角田税務会計事務所,https://www.tsunodakaikei.com/,"6: 1,000億円以上",,確認不可,△ 法人番号7010601004813。自社HP・Gビズインフォ・公的情報を確認したが、株式会社角田税務会計事務所の直近3期売上高を承認ソースで確認できず。https://www.tsunodakaikei.com/
001Nn000013Sfbi,7011801009949,株式会社展示構成,https://tenjikousei.co.jp/companyprofile/,"5: 300億円以上~1,000億円未満",,確認不可,△ 業界団体掲載の年間売上高4.5億円は2019年8月時点で鮮度条件外。自社HP・公的情報で直近3期の承認ソース売上高を確認できず。https://tenjikousei.co.jp/companyprofile/
001Nn000013Sfbo,7210001013948,株式会社斉藤経営,https://www.tkcnf.com/saitoukeiei,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号7210001013948。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社斉藤経営の直近3期売上高を承認ソースで確認できず。https://www.tkcnf.com/saitoukeiei
001Nn000013Sfbx,8060001001199,株式会社環境管理研究所,https://www.kankanken.com/company/,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号8060001001199。自社HP・Gビズインフォ・官公庁情報を確認したが、株式会社環境管理研究所の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8060001001199
001Nn000013Sfbz,8100001021093,新井電気工業株式会社,https://araidenki-ind.co.jp/,"5: 300億円以上~1,000億円未満",,確認不可,△ 法人番号8100001021093。自社HP・Gビズインフォ・官公庁情報を確認したが、新井電気工業株式会社の直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8100001021093
001Nn000013Sfc2,8140001009498,株式会社テック,https://www.tekcoltd.com/company/,"5: 300億円以上~1,000億円未満",✖TOKIUM✖,確認不可,△ 法人番号8140001009498。自社HP・Gビズインフォ・官報/公的情報を確認したが、株式会社テックの直近3期売上高を承認ソースで確認できず。https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8140001009498
001Nn000013Sfc4,8380001019754,栗城林業株式会社,http://www.ht-net21.ne.jp/~kuririn/,"6: 1,000億円以上",,確認不可,△ 法人番号8380001019754。自社HP・Gビズインフォ・官公庁情報を確認したが、栗城林業株式会社の直近3期売上高を承認ソースで確認できず。http://www.ht-net21.ne.jp/~kuririn/
001Nn000013Sfc5,9011101055337,丸善ＣＨＩホールディングス株式会社,https://www.maruzen-chi.co.jp/ja/corp/outline/map.html,"6: 1,000億円以上",,"1,850.53億円（2026年1月期・連結）","○ 自社IR財務ハイライト。2026年1月期連結売上高185,053百万円。持株会社のため連結値を採用。https://www.maruzen-chi.co.jp/ja/ir/finance/highlight.html"
